,num,Area99,Mean_Dist,P_massfill,P_2dcat,P_3dcat,DegArea,P_2d,P_onlymass
256,6740,681,427.859845,0.970844121,0.967839314,0.969248251,284.0478936,0.964687796,0.395878874
257,6776,6281,426.730828,0.41909482,0.385173217,0.390049459,3535.058654,0.405940211,0.043051085
258,6807,3246,404.4096138,0.506241527,0.490513539,0.492078164,2026.798435,0.489906261,0.040077721
259,6850,4051,408.7277421,0.376960625,0.352594936,0.360458471,2169.556762,0.356875057,0.031815054
260,6875,1318,209.933301,0.799637654,0.758361694,0.791398694,670.8697181,0.760604032,0.10710143
261,6917,2734,425.6358434,0.565191168,0.550402722,0.542833618,1699.723711,0.549267469,0.059959787
262,6925,565,274.8958386,0.955425067,0.951247831,0.951126114,288.8607088,0.946935872,0.432744625
263,6928,2479,663.7040132,0.621983601,0.583610094,0.555328243,1434.350065,0.606245644,0.080423223
264,6933,4974,66.59816778,0.795909489,0.684991767,0.70140168,1903.173343,0.675592771,0.057006407
265,6934,2984,676.380972,0.609161521,0.577496257,0.569874362,1873.234223,0.60101195,0.02205794
266,6938,2243,337.0311601,0.75768198,0.480039353,0.416605237,1117.35996,0.727534462,0.070986042
267,6946,1104,276.5789284,0.880875587,0.300736714,0.320309462,1037.719015,0.87023515,0.060524244
268,6948,394,248.9465676,0.974353687,0.950594341,0.953308987,161.4719166,0.969096436,0.665770497
269,6992,4542,390.1442962,0.305388957,0.282246863,0.282519683,2532.983322,0.279926804,0.047194849
270,7013,252,201.204411,0.999200687,0.998539472,0.998664157,96.54481038,0.997935543,0.911636937
271,7033,847,286.952752,0.930853091,0.927042213,0.927284085,436.4843071,0.925851101,0.395977172
272,7043,3922,377.6393159,0.269424247,0.242436495,0.247341672,2083.240823,0.210728503,0.099545268
273,7090,644,138.6075097,0.821349633,0.769710801,0.759099696,515.7974031,0.780102216,0.188172942
274,7146,1962,321.6452822,0.527961248,0.506561997,0.517028654,1223.29435,0.495001348,0.115754199
