,RA_Center,DEC_Center
34713,297.03422,-43.0
34714,298.40304,-43.0
34715,299.77186,-43.0
34716,301.14068,-43.0
34717,302.50951,-43.0
34718,303.87833,-43.0
34719,305.24715,-43.0
34720,306.61597,-43.0
34721,307.98479,-43.0
34722,309.35361,-43.0
34723,310.72243,-43.0
34724,312.09125,-43.0
34725,313.46008,-43.0
34726,314.8289,-43.0
34727,316.19772,-43.0
34728,317.56654,-43.0
34729,318.93536,-43.0
34730,320.30418,-43.0
34731,321.673,-43.0
34732,323.04183,-43.0
34733,324.41065,-43.0
34734,325.77947,-43.0
34735,327.14829,-43.0
34736,328.51711,-43.0
34737,329.88593,-43.0
34738,331.25475,-43.0
34739,332.62357,-43.0
34740,333.9924,-43.0
34741,335.36122,-43.0
34742,336.73004,-43.0
34743,338.09886,-43.0
34744,339.46768,-43.0
34745,340.8365,-43.0
34746,342.20532,-43.0
34747,343.57414,-43.0
34748,344.94297,-43.0
34749,346.31179,-43.0
34750,347.68061,-43.0
34751,349.04943,-43.0
34752,350.41825,-43.0
34753,351.78707,-43.0
34754,353.15589,-43.0
34755,354.52471,-43.0
34756,355.89354,-43.0
34757,357.26236,-43.0
34758,358.63118,-43.0
34759,0.0,-44.0
34760,1.39535,-44.0
34761,2.7907,-44.0
34762,4.18605,-44.0
34763,5.5814,-44.0
34764,6.97674,-44.0
34765,8.37209,-44.0
34766,9.76744,-44.0
34767,11.16279,-44.0
34768,12.55814,-44.0
34769,13.95349,-44.0
34770,15.34884,-44.0
34771,16.74419,-44.0
34772,18.13953,-44.0
34773,19.53488,-44.0
34774,20.93023,-44.0
34775,22.32558,-44.0
34776,23.72093,-44.0
34777,25.11628,-44.0
34778,26.51163,-44.0
34779,27.90698,-44.0
34780,29.30233,-44.0
34781,30.69767,-44.0
34782,32.09302,-44.0
34783,33.48837,-44.0
34784,34.88372,-44.0
34785,36.27907,-44.0
34786,37.67442,-44.0
34787,39.06977,-44.0
34788,40.46512,-44.0
34789,41.86047,-44.0
34790,43.25581,-44.0
34791,44.65116,-44.0
34792,46.04651,-44.0
34793,47.44186,-44.0
34794,48.83721,-44.0
34795,50.23256,-44.0
34796,51.62791,-44.0
34797,53.02326,-44.0
34798,54.4186,-44.0
34799,55.81395,-44.0
34800,57.2093,-44.0
34801,58.60465,-44.0
34802,60.0,-44.0
34803,61.39535,-44.0
34804,62.7907,-44.0
34805,64.18605,-44.0
34806,65.5814,-44.0
34807,66.97674,-44.0
34808,68.37209,-44.0
34809,69.76744,-44.0
34810,71.16279,-44.0
34811,72.55814,-44.0
34812,73.95349,-44.0
34813,75.34884,-44.0
34814,76.74419,-44.0
34815,78.13953,-44.0
34816,79.53488,-44.0
34817,80.93023,-44.0
34818,82.32558,-44.0
34819,83.72093,-44.0
34820,85.11628,-44.0
34821,86.51163,-44.0
34822,87.90698,-44.0
34823,89.30233,-44.0
34824,90.69767,-44.0
34825,92.09302,-44.0
34826,93.48837,-44.0
34827,94.88372,-44.0
34828,96.27907,-44.0
34829,97.67442,-44.0
34830,99.06977,-44.0
34831,100.46512,-44.0
34832,101.86047,-44.0
34833,103.25581,-44.0
34834,104.65116,-44.0
34835,106.04651,-44.0
34836,107.44186,-44.0
34837,108.83721,-44.0
34838,110.23256,-44.0
34839,111.62791,-44.0
34840,113.02326,-44.0
34841,114.4186,-44.0
34842,115.81395,-44.0
34843,117.2093,-44.0
34844,118.60465,-44.0
34845,120.0,-44.0
34846,121.39535,-44.0
34847,122.7907,-44.0
34848,124.18605,-44.0
34849,125.5814,-44.0
34850,126.97674,-44.0
34851,128.37209,-44.0
34852,129.76744,-44.0
34853,131.16279,-44.0
34854,132.55814,-44.0
34855,133.95349,-44.0
34856,135.34884,-44.0
34857,136.74419,-44.0
34858,138.13953,-44.0
34859,139.53488,-44.0
34860,140.93023,-44.0
34861,142.32558,-44.0
34862,143.72093,-44.0
34863,145.11628,-44.0
34864,146.51163,-44.0
34865,147.90698,-44.0
34866,149.30233,-44.0
34867,150.69767,-44.0
34868,152.09302,-44.0
34869,153.48837,-44.0
34870,154.88372,-44.0
34871,156.27907,-44.0
34872,157.67442,-44.0
34873,159.06977,-44.0
34874,160.46512,-44.0
34875,161.86047,-44.0
34876,163.25581,-44.0
34877,164.65116,-44.0
34878,166.04651,-44.0
34879,167.44186,-44.0
34880,168.83721,-44.0
34881,170.23256,-44.0
34882,171.62791,-44.0
34883,173.02326,-44.0
34884,174.4186,-44.0
34885,175.81395,-44.0
34886,177.2093,-44.0
34887,178.60465,-44.0
34888,180.0,-44.0
34889,181.39535,-44.0
34890,182.7907,-44.0
34891,184.18605,-44.0
34892,185.5814,-44.0
34893,186.97674,-44.0
34894,188.37209,-44.0
34895,189.76744,-44.0
34896,191.16279,-44.0
34897,192.55814,-44.0
34898,193.95349,-44.0
34899,195.34884,-44.0
34900,196.74419,-44.0
34901,198.13953,-44.0
34902,199.53488,-44.0
34903,200.93023,-44.0
34904,202.32558,-44.0
34905,203.72093,-44.0
34906,205.11628,-44.0
34907,206.51163,-44.0
34908,207.90698,-44.0
34909,209.30233,-44.0
34910,210.69767,-44.0
34911,212.09302,-44.0
34912,213.48837,-44.0
34913,214.88372,-44.0
34914,216.27907,-44.0
34915,217.67442,-44.0
34916,219.06977,-44.0
34917,220.46512,-44.0
34918,221.86047,-44.0
34919,223.25581,-44.0
34920,224.65116,-44.0
34921,226.04651,-44.0
34922,227.44186,-44.0
34923,228.83721,-44.0
34924,230.23256,-44.0
34925,231.62791,-44.0
34926,233.02326,-44.0
34927,234.4186,-44.0
34928,235.81395,-44.0
34929,237.2093,-44.0
34930,238.60465,-44.0
34931,240.0,-44.0
34932,241.39535,-44.0
34933,242.7907,-44.0
34934,244.18605,-44.0
34935,245.5814,-44.0
34936,246.97674,-44.0
34937,248.37209,-44.0
34938,249.76744,-44.0
34939,251.16279,-44.0
34940,252.55814,-44.0
34941,253.95349,-44.0
34942,255.34884,-44.0
34943,256.74419,-44.0
34944,258.13953,-44.0
34945,259.53488,-44.0
34946,260.93023,-44.0
34947,262.32558,-44.0
34948,263.72093,-44.0
34949,265.11628,-44.0
34950,266.51163,-44.0
34951,267.90698,-44.0
34952,269.30233,-44.0
34953,270.69767,-44.0
34954,272.09302,-44.0
34955,273.48837,-44.0
34956,274.88372,-44.0
34957,276.27907,-44.0
34958,277.67442,-44.0
34959,279.06977,-44.0
34960,280.46512,-44.0
34961,281.86047,-44.0
34962,283.25581,-44.0
34963,284.65116,-44.0
34964,286.04651,-44.0
34965,287.44186,-44.0
34966,288.83721,-44.0
34967,290.23256,-44.0
34968,291.62791,-44.0
34969,293.02326,-44.0
34970,294.4186,-44.0
34971,295.81395,-44.0
34972,297.2093,-44.0
34973,298.60465,-44.0
34974,300.0,-44.0
34975,301.39535,-44.0
34976,302.7907,-44.0
34977,304.18605,-44.0
34978,305.5814,-44.0
34979,306.97674,-44.0
34980,308.37209,-44.0
34981,309.76744,-44.0
34982,311.16279,-44.0
34983,312.55814,-44.0
34984,313.95349,-44.0
34985,315.34884,-44.0
34986,316.74419,-44.0
34987,318.13953,-44.0
34988,319.53488,-44.0
34989,320.93023,-44.0
34990,322.32558,-44.0
34991,323.72093,-44.0
34992,325.11628,-44.0
34993,326.51163,-44.0
34994,327.90698,-44.0
34995,329.30233,-44.0
34996,330.69767,-44.0
34997,332.09302,-44.0
34998,333.48837,-44.0
34999,334.88372,-44.0
35000,336.27907,-44.0
35001,337.67442,-44.0
35002,339.06977,-44.0
35003,340.46512,-44.0
35004,341.86047,-44.0
35005,343.25581,-44.0
35006,344.65116,-44.0
35007,346.04651,-44.0
35008,347.44186,-44.0
35009,348.83721,-44.0
35010,350.23256,-44.0
35011,351.62791,-44.0
35012,353.02326,-44.0
35013,354.4186,-44.0
35014,355.81395,-44.0
35015,357.2093,-44.0
35016,358.60465,-44.0
35017,0.0,-45.0
35018,1.41732,-45.0
35019,2.83465,-45.0
35020,4.25197,-45.0
35021,5.66929,-45.0
35022,7.08661,-45.0
35023,8.50394,-45.0
35024,9.92126,-45.0
35025,11.33858,-45.0
35026,12.75591,-45.0
35027,14.17323,-45.0
35028,15.59055,-45.0
35029,17.00787,-45.0
35030,18.4252,-45.0
35031,19.84252,-45.0
35032,21.25984,-45.0
35033,22.67717,-45.0
35034,24.09449,-45.0
35035,25.51181,-45.0
35036,26.92913,-45.0
35037,28.34646,-45.0
35038,29.76378,-45.0
35039,31.1811,-45.0
35040,32.59843,-45.0
35041,34.01575,-45.0
35042,35.43307,-45.0
35043,36.85039,-45.0
35044,38.26772,-45.0
35045,39.68504,-45.0
35046,41.10236,-45.0
35047,42.51969,-45.0
35048,43.93701,-45.0
35049,45.35433,-45.0
35050,46.77165,-45.0
35051,48.18898,-45.0
35052,49.6063,-45.0
35053,51.02362,-45.0
35054,52.44094,-45.0
35055,53.85827,-45.0
35056,55.27559,-45.0
35057,56.69291,-45.0
35058,58.11024,-45.0
35059,59.52756,-45.0
35060,60.94488,-45.0
35061,62.3622,-45.0
35062,63.77953,-45.0
35063,65.19685,-45.0
35064,66.61417,-45.0
35065,68.0315,-45.0
35066,69.44882,-45.0
35067,70.86614,-45.0
35068,72.28346,-45.0
35069,73.70079,-45.0
35070,75.11811,-45.0
35071,76.53543,-45.0
35072,77.95276,-45.0
35073,79.37008,-45.0
35074,80.7874,-45.0
35075,82.20472,-45.0
35076,83.62205,-45.0
35077,85.03937,-45.0
35078,86.45669,-45.0
35079,87.87402,-45.0
35080,89.29134,-45.0
35081,90.70866,-45.0
35082,92.12598,-45.0
35083,93.54331,-45.0
35084,94.96063,-45.0
35085,96.37795,-45.0
35086,97.79528,-45.0
35087,99.2126,-45.0
35088,100.62992,-45.0
35089,102.04724,-45.0
35090,103.46457,-45.0
35091,104.88189,-45.0
35092,106.29921,-45.0
35093,107.71654,-45.0
35094,109.13386,-45.0
35095,110.55118,-45.0
35096,111.9685,-45.0
35097,113.38583,-45.0
35098,114.80315,-45.0
35099,116.22047,-45.0
35100,117.6378,-45.0
35101,119.05512,-45.0
35102,120.47244,-45.0
35103,121.88976,-45.0
35104,123.30709,-45.0
35105,124.72441,-45.0
35106,126.14173,-45.0
35107,127.55906,-45.0
35108,128.97638,-45.0
35109,130.3937,-45.0
35110,131.81102,-45.0
35111,133.22835,-45.0
35112,134.64567,-45.0
35113,136.06299,-45.0
35114,137.48031,-45.0
35115,138.89764,-45.0
35116,140.31496,-45.0
35117,141.73228,-45.0
35118,143.14961,-45.0
35119,144.56693,-45.0
35120,145.98425,-45.0
35121,147.40157,-45.0
35122,148.8189,-45.0
35123,150.23622,-45.0
35124,151.65354,-45.0
35125,153.07087,-45.0
35126,154.48819,-45.0
35127,155.90551,-45.0
35128,157.32283,-45.0
35129,158.74016,-45.0
35130,160.15748,-45.0
35131,161.5748,-45.0
35132,162.99213,-45.0
35133,164.40945,-45.0
35134,165.82677,-45.0
35135,167.24409,-45.0
35136,168.66142,-45.0
35137,170.07874,-45.0
35138,171.49606,-45.0
35139,172.91339,-45.0
35140,174.33071,-45.0
35141,175.74803,-45.0
35142,177.16535,-45.0
35143,178.58268,-45.0
35144,180.0,-45.0
35145,181.41732,-45.0
35146,182.83465,-45.0
35147,184.25197,-45.0
35148,185.66929,-45.0
35149,187.08661,-45.0
35150,188.50394,-45.0
35151,189.92126,-45.0
35152,191.33858,-45.0
35153,192.75591,-45.0
35154,194.17323,-45.0
35155,195.59055,-45.0
35156,197.00787,-45.0
35157,198.4252,-45.0
35158,199.84252,-45.0
35159,201.25984,-45.0
35160,202.67717,-45.0
35161,204.09449,-45.0
35162,205.51181,-45.0
35163,206.92913,-45.0
35164,208.34646,-45.0
35165,209.76378,-45.0
35166,211.1811,-45.0
35167,212.59843,-45.0
35168,214.01575,-45.0
35169,215.43307,-45.0
35170,216.85039,-45.0
35171,218.26772,-45.0
35172,219.68504,-45.0
35173,221.10236,-45.0
35174,222.51969,-45.0
35175,223.93701,-45.0
35176,225.35433,-45.0
35177,226.77165,-45.0
35178,228.18898,-45.0
35179,229.6063,-45.0
35180,231.02362,-45.0
35181,232.44094,-45.0
35182,233.85827,-45.0
35183,235.27559,-45.0
35184,236.69291,-45.0
35185,238.11024,-45.0
35186,239.52756,-45.0
35187,240.94488,-45.0
35188,242.3622,-45.0
35189,243.77953,-45.0
35190,245.19685,-45.0
35191,246.61417,-45.0
35192,248.0315,-45.0
35193,249.44882,-45.0
35194,250.86614,-45.0
35195,252.28346,-45.0
35196,253.70079,-45.0
35197,255.11811,-45.0
35198,256.53543,-45.0
35199,257.95276,-45.0
35200,259.37008,-45.0
35201,260.7874,-45.0
35202,262.20472,-45.0
35203,263.62205,-45.0
35204,265.03937,-45.0
35205,266.45669,-45.0
35206,267.87402,-45.0
35207,269.29134,-45.0
35208,270.70866,-45.0
35209,272.12598,-45.0
35210,273.54331,-45.0
35211,274.96063,-45.0
35212,276.37795,-45.0
35213,277.79528,-45.0
35214,279.2126,-45.0
35215,280.62992,-45.0
35216,282.04724,-45.0
35217,283.46457,-45.0
35218,284.88189,-45.0
35219,286.29921,-45.0
35220,287.71654,-45.0
35221,289.13386,-45.0
35222,290.55118,-45.0
35223,291.9685,-45.0
35224,293.38583,-45.0
35225,294.80315,-45.0
35226,296.22047,-45.0
35227,297.6378,-45.0
35228,299.05512,-45.0
35229,300.47244,-45.0
35230,301.88976,-45.0
35231,303.30709,-45.0
35232,304.72441,-45.0
35233,306.14173,-45.0
35234,307.55906,-45.0
35235,308.97638,-45.0
35236,310.3937,-45.0
35237,311.81102,-45.0
35238,313.22835,-45.0
35239,314.64567,-45.0
35240,316.06299,-45.0
35241,317.48031,-45.0
35242,318.89764,-45.0
35243,320.31496,-45.0
35244,321.73228,-45.0
35245,323.14961,-45.0
35246,324.56693,-45.0
35247,325.98425,-45.0
35248,327.40157,-45.0
35249,328.8189,-45.0
35250,330.23622,-45.0
35251,331.65354,-45.0
35252,333.07087,-45.0
35253,334.48819,-45.0
35254,335.90551,-45.0
35255,337.32283,-45.0
35256,338.74016,-45.0
35257,340.15748,-45.0
35258,341.5748,-45.0
35259,342.99213,-45.0
35260,344.40945,-45.0
35261,345.82677,-45.0
35262,347.24409,-45.0
35263,348.66142,-45.0
35264,350.07874,-45.0
35265,351.49606,-45.0
35266,352.91339,-45.0
35267,354.33071,-45.0
35268,355.74803,-45.0
35269,357.16535,-45.0
35270,358.58268,-45.0
35271,0.0,-46.0
35272,1.44,-46.0
35273,2.88,-46.0
35274,4.32,-46.0
35275,5.76,-46.0
35276,7.2,-46.0
35277,8.64,-46.0
35278,10.08,-46.0
35279,11.52,-46.0
35280,12.96,-46.0
35281,14.4,-46.0
35282,15.84,-46.0
35283,17.28,-46.0
35284,18.72,-46.0
35285,20.16,-46.0
35286,21.6,-46.0
35287,23.04,-46.0
35288,24.48,-46.0
35289,25.92,-46.0
35290,27.36,-46.0
35291,28.8,-46.0
35292,30.24,-46.0
35293,31.68,-46.0
35294,33.12,-46.0
35295,34.56,-46.0
35296,36.0,-46.0
35297,37.44,-46.0
35298,38.88,-46.0
35299,40.32,-46.0
35300,41.76,-46.0
35301,43.2,-46.0
35302,44.64,-46.0
35303,46.08,-46.0
35304,47.52,-46.0
35305,48.96,-46.0
35306,50.4,-46.0
35307,51.84,-46.0
35308,53.28,-46.0
35309,54.72,-46.0
35310,56.16,-46.0
35311,57.6,-46.0
35312,59.04,-46.0
35313,60.48,-46.0
35314,61.92,-46.0
35315,63.36,-46.0
35316,64.8,-46.0
35317,66.24,-46.0
35318,67.68,-46.0
35319,69.12,-46.0
35320,70.56,-46.0
35321,72.0,-46.0
35322,73.44,-46.0
35323,74.88,-46.0
35324,76.32,-46.0
35325,77.76,-46.0
35326,79.2,-46.0
35327,80.64,-46.0
35328,82.08,-46.0
35329,83.52,-46.0
35330,84.96,-46.0
35331,86.4,-46.0
35332,87.84,-46.0
35333,89.28,-46.0
35334,90.72,-46.0
35335,92.16,-46.0
35336,93.6,-46.0
35337,95.04,-46.0
35338,96.48,-46.0
35339,97.92,-46.0
35340,99.36,-46.0
35341,100.8,-46.0
35342,102.24,-46.0
35343,103.68,-46.0
35344,105.12,-46.0
35345,106.56,-46.0
35346,108.0,-46.0
35347,109.44,-46.0
35348,110.88,-46.0
35349,112.32,-46.0
35350,113.76,-46.0
35351,115.2,-46.0
35352,116.64,-46.0
35353,118.08,-46.0
35354,119.52,-46.0
35355,120.96,-46.0
35356,122.4,-46.0
35357,123.84,-46.0
35358,125.28,-46.0
35359,126.72,-46.0
35360,128.16,-46.0
35361,129.6,-46.0
35362,131.04,-46.0
35363,132.48,-46.0
35364,133.92,-46.0
35365,135.36,-46.0
35366,136.8,-46.0
35367,138.24,-46.0
35368,139.68,-46.0
35369,141.12,-46.0
35370,142.56,-46.0
35371,144.0,-46.0
35372,145.44,-46.0
35373,146.88,-46.0
35374,148.32,-46.0
35375,149.76,-46.0
35376,151.2,-46.0
35377,152.64,-46.0
35378,154.08,-46.0
35379,155.52,-46.0
35380,156.96,-46.0
35381,158.4,-46.0
35382,159.84,-46.0
35383,161.28,-46.0
35384,162.72,-46.0
35385,164.16,-46.0
35386,165.6,-46.0
35387,167.04,-46.0
35388,168.48,-46.0
35389,169.92,-46.0
35390,171.36,-46.0
35391,172.8,-46.0
35392,174.24,-46.0
35393,175.68,-46.0
35394,177.12,-46.0
35395,178.56,-46.0
35396,180.0,-46.0
35397,181.44,-46.0
35398,182.88,-46.0
35399,184.32,-46.0
35400,185.76,-46.0
35401,187.2,-46.0
35402,188.64,-46.0
35403,190.08,-46.0
35404,191.52,-46.0
35405,192.96,-46.0
35406,194.4,-46.0
35407,195.84,-46.0
35408,197.28,-46.0
35409,198.72,-46.0
35410,200.16,-46.0
35411,201.6,-46.0
35412,203.04,-46.0
35413,204.48,-46.0
35414,205.92,-46.0
35415,207.36,-46.0
35416,208.8,-46.0
35417,210.24,-46.0
35418,211.68,-46.0
35419,213.12,-46.0
35420,214.56,-46.0
35421,216.0,-46.0
35422,217.44,-46.0
35423,218.88,-46.0
35424,220.32,-46.0
35425,221.76,-46.0
35426,223.2,-46.0
35427,224.64,-46.0
35428,226.08,-46.0
35429,227.52,-46.0
35430,228.96,-46.0
35431,230.4,-46.0
35432,231.84,-46.0
35433,233.28,-46.0
35434,234.72,-46.0
35435,236.16,-46.0
35436,237.6,-46.0
35437,239.04,-46.0
35438,240.48,-46.0
35439,241.92,-46.0
35440,243.36,-46.0
35441,244.8,-46.0
35442,246.24,-46.0
35443,247.68,-46.0
35444,249.12,-46.0
35445,250.56,-46.0
35446,252.0,-46.0
35447,253.44,-46.0
35448,254.88,-46.0
35449,256.32,-46.0
35450,257.76,-46.0
35451,259.2,-46.0
35452,260.64,-46.0
35453,262.08,-46.0
35454,263.52,-46.0
35455,264.96,-46.0
35456,266.4,-46.0
35457,267.84,-46.0
35458,269.28,-46.0
35459,270.72,-46.0
35460,272.16,-46.0
35461,273.6,-46.0
35462,275.04,-46.0
35463,276.48,-46.0
35464,277.92,-46.0
35465,279.36,-46.0
35466,280.8,-46.0
35467,282.24,-46.0
35468,283.68,-46.0
35469,285.12,-46.0
35470,286.56,-46.0
35471,288.0,-46.0
35472,289.44,-46.0
35473,290.88,-46.0
35474,292.32,-46.0
35475,293.76,-46.0
35476,295.2,-46.0
35477,296.64,-46.0
35478,298.08,-46.0
35479,299.52,-46.0
35480,300.96,-46.0
35481,302.4,-46.0
35482,303.84,-46.0
35483,305.28,-46.0
35484,306.72,-46.0
35485,308.16,-46.0
35486,309.6,-46.0
35487,311.04,-46.0
35488,312.48,-46.0
35489,313.92,-46.0
35490,315.36,-46.0
35491,316.8,-46.0
35492,318.24,-46.0
35493,319.68,-46.0
35494,321.12,-46.0
35495,322.56,-46.0
35496,324.0,-46.0
35497,325.44,-46.0
35498,326.88,-46.0
35499,328.32,-46.0
35500,329.76,-46.0
35501,331.2,-46.0
35502,332.64,-46.0
35503,334.08,-46.0
35504,335.52,-46.0
35505,336.96,-46.0
35506,338.4,-46.0
35507,339.84,-46.0
35508,341.28,-46.0
35509,342.72,-46.0
35510,344.16,-46.0
35511,345.6,-46.0
35512,347.04,-46.0
35513,348.48,-46.0
35514,349.92,-46.0
35515,351.36,-46.0
35516,352.8,-46.0
35517,354.24,-46.0
35518,355.68,-46.0
35519,357.12,-46.0
35520,358.56,-46.0
35521,0.0,-47.0
35522,1.46939,-47.0
35523,2.93878,-47.0
35524,4.40816,-47.0
35525,5.87755,-47.0
35526,7.34694,-47.0
35527,8.81633,-47.0
35528,10.28571,-47.0
35529,11.7551,-47.0
35530,13.22449,-47.0
35531,14.69388,-47.0
35532,16.16327,-47.0
35533,17.63265,-47.0
35534,19.10204,-47.0
35535,20.57143,-47.0
35536,22.04082,-47.0
35537,23.5102,-47.0
35538,24.97959,-47.0
35539,26.44898,-47.0
35540,27.91837,-47.0
35541,29.38776,-47.0
35542,30.85714,-47.0
35543,32.32653,-47.0
35544,33.79592,-47.0
35545,35.26531,-47.0
35546,36.73469,-47.0
35547,38.20408,-47.0
35548,39.67347,-47.0
35549,41.14286,-47.0
35550,42.61224,-47.0
35551,44.08163,-47.0
35552,45.55102,-47.0
35553,47.02041,-47.0
35554,48.4898,-47.0
35555,49.95918,-47.0
35556,51.42857,-47.0
35557,52.89796,-47.0
35558,54.36735,-47.0
35559,55.83673,-47.0
35560,57.30612,-47.0
35561,58.77551,-47.0
35562,60.2449,-47.0
35563,61.71429,-47.0
35564,63.18367,-47.0
35565,64.65306,-47.0
35566,66.12245,-47.0
35567,67.59184,-47.0
35568,69.06122,-47.0
35569,70.53061,-47.0
35570,72.0,-47.0
35571,73.46939,-47.0
35572,74.93878,-47.0
35573,76.40816,-47.0
35574,77.87755,-47.0
35575,79.34694,-47.0
35576,80.81633,-47.0
35577,82.28571,-47.0
35578,83.7551,-47.0
35579,85.22449,-47.0
35580,86.69388,-47.0
35581,88.16327,-47.0
35582,89.63265,-47.0
35583,91.10204,-47.0
35584,92.57143,-47.0
35585,94.04082,-47.0
35586,95.5102,-47.0
35587,96.97959,-47.0
35588,98.44898,-47.0
35589,99.91837,-47.0
35590,101.38776,-47.0
35591,102.85714,-47.0
35592,104.32653,-47.0
35593,105.79592,-47.0
35594,107.26531,-47.0
35595,108.73469,-47.0
35596,110.20408,-47.0
35597,111.67347,-47.0
35598,113.14286,-47.0
35599,114.61224,-47.0
35600,116.08163,-47.0
35601,117.55102,-47.0
35602,119.02041,-47.0
35603,120.4898,-47.0
35604,121.95918,-47.0
35605,123.42857,-47.0
35606,124.89796,-47.0
35607,126.36735,-47.0
35608,127.83673,-47.0
35609,129.30612,-47.0
35610,130.77551,-47.0
35611,132.2449,-47.0
35612,133.71429,-47.0
35613,135.18367,-47.0
35614,136.65306,-47.0
35615,138.12245,-47.0
35616,139.59184,-47.0
35617,141.06122,-47.0
35618,142.53061,-47.0
35619,144.0,-47.0
35620,145.46939,-47.0
35621,146.93878,-47.0
35622,148.40816,-47.0
35623,149.87755,-47.0
35624,151.34694,-47.0
35625,152.81633,-47.0
35626,154.28571,-47.0
35627,155.7551,-47.0
35628,157.22449,-47.0
35629,158.69388,-47.0
35630,160.16327,-47.0
35631,161.63265,-47.0
35632,163.10204,-47.0
35633,164.57143,-47.0
35634,166.04082,-47.0
35635,167.5102,-47.0
35636,168.97959,-47.0
35637,170.44898,-47.0
35638,171.91837,-47.0
35639,173.38776,-47.0
35640,174.85714,-47.0
35641,176.32653,-47.0
35642,177.79592,-47.0
35643,179.26531,-47.0
35644,180.73469,-47.0
35645,182.20408,-47.0
35646,183.67347,-47.0
35647,185.14286,-47.0
35648,186.61224,-47.0
35649,188.08163,-47.0
35650,189.55102,-47.0
35651,191.02041,-47.0
35652,192.4898,-47.0
35653,193.95918,-47.0
35654,195.42857,-47.0
35655,196.89796,-47.0
35656,198.36735,-47.0
35657,199.83673,-47.0
35658,201.30612,-47.0
35659,202.77551,-47.0
35660,204.2449,-47.0
35661,205.71429,-47.0
35662,207.18367,-47.0
35663,208.65306,-47.0
35664,210.12245,-47.0
35665,211.59184,-47.0
35666,213.06122,-47.0
35667,214.53061,-47.0
35668,216.0,-47.0
35669,217.46939,-47.0
35670,218.93878,-47.0
35671,220.40816,-47.0
35672,221.87755,-47.0
35673,223.34694,-47.0
35674,224.81633,-47.0
35675,226.28571,-47.0
35676,227.7551,-47.0
35677,229.22449,-47.0
35678,230.69388,-47.0
35679,232.16327,-47.0
35680,233.63265,-47.0
35681,235.10204,-47.0
35682,236.57143,-47.0
35683,238.04082,-47.0
35684,239.5102,-47.0
35685,240.97959,-47.0
35686,242.44898,-47.0
35687,243.91837,-47.0
35688,245.38776,-47.0
35689,246.85714,-47.0
35690,248.32653,-47.0
35691,249.79592,-47.0
35692,251.26531,-47.0
35693,252.73469,-47.0
35694,254.20408,-47.0
35695,255.67347,-47.0
35696,257.14286,-47.0
35697,258.61224,-47.0
35698,260.08163,-47.0
35699,261.55102,-47.0
35700,263.02041,-47.0
35701,264.4898,-47.0
35702,265.95918,-47.0
35703,267.42857,-47.0
35704,268.89796,-47.0
35705,270.36735,-47.0
35706,271.83673,-47.0
35707,273.30612,-47.0
35708,274.77551,-47.0
35709,276.2449,-47.0
35710,277.71429,-47.0
35711,279.18367,-47.0
35712,280.65306,-47.0
35713,282.12245,-47.0
35714,283.59184,-47.0
35715,285.06122,-47.0
35716,286.53061,-47.0
35717,288.0,-47.0
35718,289.46939,-47.0
35719,290.93878,-47.0
35720,292.40816,-47.0
35721,293.87755,-47.0
35722,295.34694,-47.0
35723,296.81633,-47.0
35724,298.28571,-47.0
35725,299.7551,-47.0
35726,301.22449,-47.0
35727,302.69388,-47.0
35728,304.16327,-47.0
35729,305.63265,-47.0
35730,307.10204,-47.0
35731,308.57143,-47.0
35732,310.04082,-47.0
35733,311.5102,-47.0
35734,312.97959,-47.0
35735,314.44898,-47.0
35736,315.91837,-47.0
35737,317.38776,-47.0
35738,318.85714,-47.0
35739,320.32653,-47.0
35740,321.79592,-47.0
35741,323.26531,-47.0
35742,324.73469,-47.0
35743,326.20408,-47.0
35744,327.67347,-47.0
35745,329.14286,-47.0
35746,330.61224,-47.0
35747,332.08163,-47.0
35748,333.55102,-47.0
35749,335.02041,-47.0
35750,336.4898,-47.0
35751,337.95918,-47.0
35752,339.42857,-47.0
35753,340.89796,-47.0
35754,342.36735,-47.0
35755,343.83673,-47.0
35756,345.30612,-47.0
35757,346.77551,-47.0
35758,348.2449,-47.0
35759,349.71429,-47.0
35760,351.18367,-47.0
35761,352.65306,-47.0
